Item Category,Item Name,Item Quality,StatTrak?,Souvenir?,Item Exterior,Lowest Listing Price ($),Steam Market Link
Skeleton Knife,Crimson Web,Covert Knife,True,False,Battle-Scarred,"$1,224.69",https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Crimson%20Web%20%28Battle-Scarred%29
Skeleton Knife,Crimson Web,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Crimson%20Web%20%28Factory%20New%29
Skeleton Knife,Crimson Web,Covert Knife,False,False,Minimal Wear,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29
Skeleton Knife,Crimson Web,Covert Knife,False,False,Field-Tested,"$1,380.00",https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Crimson%20Web%20%28Field-Tested%29
Skeleton Knife,Crimson Web,Covert Knife,False,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Crimson%20Web%20%28Well-Worn%29
Skeleton Knife,Crimson Web,Covert Knife,False,False,Battle-Scarred,$625.63,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Crimson%20Web%20%28Battle-Scarred%29
Skeleton Knife,Case Hardened,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Case%20Hardened%20%28Factory%20New%29
Skeleton Knife,Case Hardened,Covert Knife,True,False,Minimal Wear,$818.77,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Case%20Hardened%20%28Minimal%20Wear%29
Skeleton Knife,Case Hardened,Covert Knife,True,False,Field-Tested,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Case%20Hardened%20%28Field-Tested%29
Skeleton Knife,Case Hardened,Covert Knife,True,False,Well-Worn,$550.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Case%20Hardened%20%28Well-Worn%29
Skeleton Knife,Case Hardened,Covert Knife,True,False,Battle-Scarred,"$1,800.00",https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Case%20Hardened%20%28Battle-Scarred%29
Skeleton Knife,Case Hardened,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Case%20Hardened%20%28Factory%20New%29
Skeleton Knife,Case Hardened,Covert Knife,False,False,Minimal Wear,$965.73,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Case%20Hardened%20%28Minimal%20Wear%29
Skeleton Knife,Case Hardened,Covert Knife,False,False,Field-Tested,$621.14,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Case%20Hardened%20%28Field-Tested%29
Skeleton Knife,Case Hardened,Covert Knife,False,False,Well-Worn,$747.50,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Case%20Hardened%20%28Well-Worn%29
Skeleton Knife,Case Hardened,Covert Knife,False,False,Battle-Scarred,$422.10,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Case%20Hardened%20%28Battle-Scarred%29
Skeleton Knife,Safari Mesh,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Factory%20New%29
Skeleton Knife,Safari Mesh,Covert Knife,True,False,Minimal Wear,$438.32,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Minimal%20Wear%29
Skeleton Knife,Safari Mesh,Covert Knife,True,False,Field-Tested,"$1,703.56",https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Field-Tested%29
Skeleton Knife,Safari Mesh,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Well-Worn%29
Skeleton Knife,Safari Mesh,Covert Knife,True,False,Battle-Scarred,$268.98,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Battle-Scarred%29
Skeleton Knife,Safari Mesh,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Factory%20New%29
Skeleton Knife,Safari Mesh,Covert Knife,False,False,Minimal Wear,$289.40,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Minimal%20Wear%29
Skeleton Knife,Safari Mesh,Covert Knife,False,False,Field-Tested,$265.65,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Field-Tested%29
Skeleton Knife,Safari Mesh,Covert Knife,False,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Well-Worn%29
Skeleton Knife,Safari Mesh,Covert Knife,False,False,Battle-Scarred,$264.50,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Battle-Scarred%29
Skeleton Knife,Stained,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Stained%20%28Factory%20New%29
Skeleton Knife,Stained,Covert Knife,True,False,Minimal Wear,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Stained%20%28Minimal%20Wear%29
Skeleton Knife,Stained,Covert Knife,True,False,Field-Tested,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Stained%20%28Field-Tested%29
Skeleton Knife,Stained,Covert Knife,True,False,Well-Worn,$460.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Stained%20%28Well-Worn%29
Skeleton Knife,Stained,Covert Knife,True,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Stained%20%28Battle-Scarred%29
Skeleton Knife,Stained,Covert Knife,False,False,Factory New,$886.54,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Stained%20%28Factory%20New%29
Skeleton Knife,Stained,Covert Knife,False,False,Minimal Wear,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Stained%20%28Minimal%20Wear%29
Skeleton Knife,Stained,Covert Knife,False,False,Field-Tested,$493.74,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Stained%20%28Field-Tested%29
Skeleton Knife,Stained,Covert Knife,False,False,Well-Worn,$481.94,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Stained%20%28Well-Worn%29
Skeleton Knife,Stained,Covert Knife,False,False,Battle-Scarred,$351.06,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Stained%20%28Battle-Scarred%29
Skeleton Knife,Blue Steel,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Factory%20New%29
Skeleton Knife,Blue Steel,Covert Knife,True,False,Minimal Wear,$649.49,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29
Skeleton Knife,Blue Steel,Covert Knife,True,False,Field-Tested,$484.23,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29
Skeleton Knife,Blue Steel,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Well-Worn%29
Skeleton Knife,Blue Steel,Covert Knife,True,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Battle-Scarred%29
Skeleton Knife,Blue Steel,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Factory%20New%29
Skeleton Knife,Blue Steel,Covert Knife,False,False,Minimal Wear,$575.11,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29
Skeleton Knife,Blue Steel,Covert Knife,False,False,Field-Tested,$462.43,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29
Skeleton Knife,Blue Steel,Covert Knife,False,False,Well-Worn,$460.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Well-Worn%29
Skeleton Knife,Blue Steel,Covert Knife,False,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Battle-Scarred%29
Skeleton Knife,Urban Masked,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Factory%20New%29
Skeleton Knife,Urban Masked,Covert Knife,True,False,Minimal Wear,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29
Skeleton Knife,Urban Masked,Covert Knife,True,False,Field-Tested,$330.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29
Skeleton Knife,Urban Masked,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Well-Worn%29
Skeleton Knife,Urban Masked,Covert Knife,True,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Battle-Scarred%29
Skeleton Knife,Urban Masked,Covert Knife,False,False,Factory New,$917.60,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Factory%20New%29
Skeleton Knife,Urban Masked,Covert Knife,False,False,Minimal Wear,$432.65,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29
Skeleton Knife,Urban Masked,Covert Knife,False,False,Field-Tested,$312.47,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29
Skeleton Knife,Urban Masked,Covert Knife,False,False,Well-Worn,$649.37,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Well-Worn%29
Skeleton Knife,Urban Masked,Covert Knife,False,False,Battle-Scarred,$284.71,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Battle-Scarred%29
Skeleton Knife,Night Stripe,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Factory%20New%29
Skeleton Knife,Night Stripe,Covert Knife,True,False,Minimal Wear,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Minimal%20Wear%29
Skeleton Knife,Night Stripe,Covert Knife,True,False,Field-Tested,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Field-Tested%29
Skeleton Knife,Night Stripe,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Well-Worn%29
Skeleton Knife,Night Stripe,Covert Knife,True,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Battle-Scarred%29
Skeleton Knife,Night Stripe,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Factory%20New%29
Skeleton Knife,Night Stripe,Covert Knife,False,False,Minimal Wear,$515.09,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Minimal%20Wear%29
Skeleton Knife,Night Stripe,Covert Knife,False,False,Field-Tested,$456.93,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Field-Tested%29
Skeleton Knife,Night Stripe,Covert Knife,False,False,Well-Worn,$486.73,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Well-Worn%29
Skeleton Knife,Night Stripe,Covert Knife,False,False,Battle-Scarred,$367.77,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Battle-Scarred%29
Skeleton Knife,Forest DDPAT,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Forest%20DDPAT%20%28Factory%20New%29
Skeleton Knife,Forest DDPAT,Covert Knife,True,False,Minimal Wear,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29
Skeleton Knife,Forest DDPAT,Covert Knife,True,False,Field-Tested,$494.09,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Forest%20DDPAT%20%28Field-Tested%29
Skeleton Knife,Forest DDPAT,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Forest%20DDPAT%20%28Well-Worn%29
Skeleton Knife,Forest DDPAT,Covert Knife,True,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Forest%20DDPAT%20%28Battle-Scarred%29
Skeleton Knife,Forest DDPAT,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Forest%20DDPAT%20%28Factory%20New%29
Skeleton Knife,Forest DDPAT,Covert Knife,False,False,Minimal Wear,$433.98,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29
Skeleton Knife,Forest DDPAT,Covert Knife,False,False,Field-Tested,$324.49,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Forest%20DDPAT%20%28Field-Tested%29
Skeleton Knife,Forest DDPAT,Covert Knife,False,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Forest%20DDPAT%20%28Well-Worn%29
Skeleton Knife,Forest DDPAT,Covert Knife,False,False,Battle-Scarred,$269.99,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Forest%20DDPAT%20%28Battle-Scarred%29
Skeleton Knife,Scorched,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Scorched%20%28Factory%20New%29
Skeleton Knife,Scorched,Covert Knife,True,False,Minimal Wear,$440.51,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Scorched%20%28Minimal%20Wear%29
Skeleton Knife,Scorched,Covert Knife,True,False,Field-Tested,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Scorched%20%28Field-Tested%29
Skeleton Knife,Scorched,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Scorched%20%28Well-Worn%29
Skeleton Knife,Scorched,Covert Knife,True,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Scorched%20%28Battle-Scarred%29
Skeleton Knife,Scorched,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Scorched%20%28Factory%20New%29
Skeleton Knife,Scorched,Covert Knife,False,False,Minimal Wear,$369.76,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Scorched%20%28Minimal%20Wear%29
Skeleton Knife,Scorched,Covert Knife,False,False,Field-Tested,$333.29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Scorched%20%28Field-Tested%29
Skeleton Knife,Scorched,Covert Knife,False,False,Well-Worn,$304.92,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Scorched%20%28Well-Worn%29
Skeleton Knife,Scorched,Covert Knife,False,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Scorched%20%28Battle-Scarred%29
Skeleton Knife,Boreal Forest,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Boreal%20Forest%20%28Factory%20New%29
Skeleton Knife,Boreal Forest,Covert Knife,True,False,Minimal Wear,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Boreal%20Forest%20%28Minimal%20Wear%29
Skeleton Knife,Boreal Forest,Covert Knife,True,False,Field-Tested,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29
Skeleton Knife,Boreal Forest,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Boreal%20Forest%20%28Well-Worn%29
Skeleton Knife,Boreal Forest,Covert Knife,True,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Boreal%20Forest%20%28Battle-Scarred%29
Skeleton Knife,Boreal Forest,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Boreal%20Forest%20%28Factory%20New%29
Skeleton Knife,Boreal Forest,Covert Knife,False,False,Minimal Wear,$398.03,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Boreal%20Forest%20%28Minimal%20Wear%29
Skeleton Knife,Boreal Forest,Covert Knife,False,False,Field-Tested,$315.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29
Skeleton Knife,Boreal Forest,Covert Knife,False,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Boreal%20Forest%20%28Well-Worn%29
Skeleton Knife,Boreal Forest,Covert Knife,False,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Boreal%20Forest%20%28Battle-Scarred%29
Skeleton Knife,Fade,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Fade%20%28Factory%20New%29
Skeleton Knife,Fade,Covert Knife,True,False,Minimal Wear,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Fade%20%28Minimal%20Wear%29
